k,consistency_thresh,method_thresh,prune,max_time_offset,measurement_variance,success_rate,theta_error,std
4,3500,0.95,False,0,1000.0,True,0.002588809114087,31.622776601683793
4,3500,0.95,False,0,1000.0,True,0.280877723790331,31.622776601683793
4,3500,0.95,False,0,1000.0,True,0.2581323236258939,31.622776601683793
4,3500,0.95,False,0,1000.0,True,3.970261997047857,31.622776601683793
4,3500,0.95,False,0,1000.0,True,1.886718241433698,31.622776601683793
4,3500,0.95,False,0,1000.0,True,0.480389974475738,31.622776601683793
4,3500,0.95,False,0,1000.0,True,0.3370338054706394,31.622776601683793
4,3500,0.95,False,0,1000.0,True,0.53269564159514,31.622776601683793
4,3500,0.95,False,0,1000.0,True,0.0719957484941886,31.622776601683793
4,3500,0.95,False,0,1000.0,True,0.5347512527632006,31.622776601683793
4,3500,0.95,False,0,1000.0,True,0.2520874209509145,31.622776601683793
4,3500,0.95,False,0,1000.0,True,2.032773363733412,31.622776601683793
4,3500,0.95,False,0,1000.0,True,0.3193308025641954,31.622776601683793
4,3500,0.95,False,0,1000.0,True,1.2733897613957694,31.622776601683793
4,3500,0.95,False,0,1000.0,True,0.8312068192334436,31.622776601683793
4,3500,0.95,False,0,1000.0,True,0.7806918311201443,31.622776601683793
4,3500,0.95,False,0,1000.0,True,0.0687177898552562,31.622776601683793
4,3500,0.95,False,0,1000.0,True,0.0205986771117565,31.622776601683793
4,3500,0.95,False,0,1000.0,True,0.2128915158758673,31.622776601683793
4,3500,0.95,False,0,1000.0,True,0.3724733562565365,31.622776601683793
4,3500,0.95,False,0,1000.0,True,0.2079412609252102,31.622776601683793
4,3500,0.95,False,0,1000.0,True,0.8012056982826721,31.622776601683793
4,3500,0.95,False,0,1000.0,True,0.2025944881943928,31.622776601683793
4,3500,0.95,False,0,1000.0,True,1.4688539056805894,31.622776601683793
4,3500,0.95,False,0,1000.0,True,0.2194128368477521,31.622776601683793
4,3500,0.95,False,0,1000.0,True,0.1728073175894096,31.622776601683793
4,3500,0.95,False,0,1000.0,True,0.780951740410174,31.622776601683793
4,3500,0.95,False,0,1000.0,True,0.4764563949794649,31.622776601683793
4,3500,0.95,False,0,1000.0,True,1.1033206246580107,31.622776601683793
4,3500,0.95,False,0,1000.0,True,0.42926670198473,31.622776601683793
4,3500,0.95,False,0,1000.0,True,0.2086548369670424,31.622776601683793
4,3500,0.95,False,0,1000.0,True,0.8940899873321251,31.622776601683793
4,3500,0.95,False,0,1000.0,True,0.0534761898572,31.622776601683793
4,3500,0.95,False,0,1000.0,True,0.1984707340295912,31.622776601683793
4,3500,0.95,False,0,1000.0,True,151.27077696684154,31.622776601683793
4,3500,0.95,False,0,1000.0,True,0.195900419349158,31.622776601683793
4,3500,0.95,False,0,1000.0,True,0.0978114123599311,31.622776601683793
4,3500,0.95,False,0,1000.0,True,0.2376072917536191,31.622776601683793
4,3500,0.95,False,0,1000.0,True,0.3944648571759757,31.622776601683793
4,3500,0.95,False,0,1000.0,True,0.1308211823538627,31.622776601683793
4,3500,0.95,False,0,1000.0,True,1.1011562884398387,31.622776601683793
4,3500,0.95,False,0,1000.0,True,0.3268140581263168,31.622776601683793
4,3500,0.95,False,0,1000.0,True,0.3343414824126469,31.622776601683793
4,3500,0.95,False,0,1000.0,True,0.3240503274324489,31.622776601683793
4,3500,0.95,False,0,1000.0,True,0.2793654225417867,31.622776601683793
4,3500,0.95,False,0,1000.0,True,0.2230684412607431,31.622776601683793
4,3500,0.95,False,0,1000.0,True,0.1871650387616341,31.622776601683793
4,3500,0.95,False,0,1000.0,True,1.226634162147274,31.622776601683793
4,3500,0.95,False,0,1000.0,True,2.178725611564033,31.622776601683793
4,3500,0.95,False,0,1000.0,True,0.15377169445361,31.622776601683793
4,3500,0.95,False,0,1000.0,True,0.1782800439018359,31.622776601683793
4,3500,0.95,False,0,1000.0,True,0.231405122173804,31.622776601683793
4,3500,0.95,False,0,1000.0,True,0.2137447982918501,31.622776601683793
4,3500,0.95,False,0,1000.0,True,12.877482719583242,31.622776601683793
4,3500,0.95,False,0,1000.0,True,1.1290707442361023,31.622776601683793
4,3500,0.95,False,0,1000.0,True,0.3851777271007717,31.622776601683793
4,3500,0.95,False,0,1000.0,True,0.1550972058097031,31.622776601683793
4,3500,0.95,False,0,1000.0,True,0.0968584999541519,31.622776601683793
4,3500,0.95,False,0,1000.0,True,0.3622494020399429,31.622776601683793
4,3500,0.95,False,0,1000.0,True,0.0351023402316457,31.622776601683793
4,3500,0.95,False,0,10000.0,True,1.1656953231604064,100.0
4,3500,0.95,False,0,10000.0,True,0.5133990850598185,100.0
4,3500,0.95,False,0,10000.0,True,0.2425203269179263,100.0
4,3500,0.95,False,0,10000.0,True,70.47357177105748,100.0
4,3500,0.95,False,0,10000.0,True,10.986662619997285,100.0
4,3500,0.95,False,0,10000.0,True,0.335414931229286,100.0
4,3500,0.95,False,0,10000.0,True,6.102499618887194,100.0
4,3500,0.95,False,0,10000.0,True,0.789261691503981,100.0
4,3500,0.95,False,0,10000.0,True,0.2567635852596481,100.0
4,3500,0.95,False,0,10000.0,True,0.4063144507604761,100.0
4,3500,0.95,False,0,10000.0,True,2.1466270233810008,100.0
4,3500,0.95,False,0,10000.0,True,0.0468820673770267,100.0
4,3500,0.95,False,0,10000.0,True,1.1692641016939262,100.0
4,3500,0.95,False,0,10000.0,True,1.3623402218626095,100.0
4,3500,0.95,False,0,10000.0,True,0.997234922552746,100.0
4,3500,0.95,False,0,10000.0,True,4.25248119467355,100.0
4,3500,0.95,False,0,10000.0,True,1.037397677014212,100.0
4,3500,0.95,False,0,10000.0,True,0.0094818360181392,100.0
4,3500,0.95,False,0,10000.0,True,0.5069856888994195,100.0
4,3500,0.95,False,0,10000.0,True,0.0711795424272736,100.0
4,3500,0.95,False,0,10000.0,True,0.3731282544827223,100.0
4,3500,0.95,False,0,10000.0,True,0.3582374522097211,100.0
4,3500,0.95,False,0,10000.0,True,0.4437963665526183,100.0
4,3500,0.95,False,0,10000.0,True,0.8348477205253744,100.0
4,3500,0.95,False,0,10000.0,True,0.0328197608656353,100.0
4,3500,0.95,False,0,10000.0,True,2.040357239732515,100.0
4,3500,0.95,False,0,10000.0,True,1.866585091826117,100.0
4,3500,0.95,False,0,10000.0,True,173.68172926335035,100.0
4,3500,0.95,False,0,10000.0,True,0.2940698451636834,100.0
4,3500,0.95,False,0,10000.0,True,9.73557508419269,100.0
4,3500,0.95,False,0,10000.0,True,0.7516128981129242,100.0
4,3500,0.95,False,0,10000.0,True,0.8685701232347469,100.0
4,3500,0.95,False,0,10000.0,True,0.4668097398555062,100.0
4,3500,0.95,False,0,10000.0,True,1.170850793368544,100.0
4,3500,0.95,False,0,10000.0,True,0.1244445154666067,100.0
4,3500,0.95,False,0,10000.0,True,0.1776548236905171,100.0
4,3500,0.95,False,0,10000.0,True,1.576494162715269,100.0
4,3500,0.95,False,0,10000.0,True,5.627159483434127,100.0
4,3500,0.95,False,0,10000.0,True,0.4361575433808298,100.0
4,3500,0.95,False,0,10000.0,True,0.0884229635245255,100.0
4,3500,0.95,False,0,10000.0,True,0.1858910697094558,100.0
4,3500,0.95,False,0,10000.0,True,2.0666735925362048,100.0
4,3500,0.95,False,0,10000.0,True,0.3624952811449091,100.0
4,3500,0.95,False,0,10000.0,True,0.0229089917780811,100.0
4,3500,0.95,False,0,10000.0,True,0.4804608754962061,100.0
4,3500,0.95,False,0,10000.0,True,0.4096709365736899,100.0
4,3500,0.95,False,0,10000.0,True,0.051080597988232,100.0
4,3500,0.95,False,0,10000.0,True,1.0839265233442743,100.0
4,3500,0.95,False,0,10000.0,True,0.943041083510778,100.0
4,3500,0.95,False,0,10000.0,True,2.7639368883823607,100.0
4,3500,0.95,False,0,10000.0,True,1.1092945492812163,100.0
4,3500,0.95,False,0,10000.0,True,0.2895633233885917,100.0
4,3500,0.95,False,0,10000.0,True,1.1895963357837047,100.0
4,3500,0.95,False,0,10000.0,True,2.4892147979239354,100.0
4,3500,0.95,False,0,10000.0,True,0.0548982228657166,100.0
4,3500,0.95,False,0,10000.0,True,0.2561023483667171,100.0
4,3500,0.95,False,0,10000.0,True,0.0250082079824878,100.0
4,3500,0.95,False,0,10000.0,True,1.1576642346020805,100.0
4,3500,0.95,False,0,10000.0,True,54.093488800341376,100.0
4,3500,0.95,False,0,10000.0,True,0.5928668559288433,100.0
4,3500,0.95,False,0,10000.0,True,0.4609967341503207,100.0
4,3500,0.95,False,0,10000.0,True,0.7088445695656205,100.0
4,3500,0.95,False,0,10000.0,True,0.4586560047959551,100.0
4,3500,0.95,False,0,10000.0,True,0.8907754207070795,100.0
4,3500,0.95,False,0,10000.0,True,1.2536916055936622,100.0
4,3500,0.95,False,0,10000.0,True,0.0392680710845994,100.0
4,3500,0.95,False,0,10000.0,True,1.166849423680091,100.0
4,3500,0.95,False,0,10000.0,True,0.1681373128186294,100.0
4,3500,0.95,False,0,10000.0,True,0.3653060845680045,100.0
4,3500,0.95,False,0,10000.0,True,1.8065089328990709,100.0
4,3500,0.95,False,0,10000.0,True,0.0792335235634027,100.0
4,3500,0.95,False,0,10000.0,True,0.5687756894725808,100.0
4,3500,0.95,False,0,10000.0,True,10.6565299666906,100.0
4,3500,0.95,False,0,10000.0,True,0.0143270140225268,100.0
4,3500,0.95,False,0,10000.0,True,10.838554510625194,100.0
4,3500,0.95,False,0,10000.0,True,0.5734908109571535,100.0
4,3500,0.95,False,0,10000.0,True,0.0790919122054845,100.0
4,3500,0.95,False,0,10000.0,True,1.6153921112571084,100.0
4,3500,0.95,False,0,10000.0,True,0.1770572119676714,100.0
4,3500,0.95,False,0,10000.0,True,1.5587356534534464,100.0
4,3500,0.95,False,0,10000.0,True,0.702940568811556,100.0
4,3500,0.95,False,0,10000.0,True,3.2360918946011026,100.0
4,3500,0.95,False,0,10000.0,True,0.3265148356375249,100.0
4,3500,0.95,False,0,10000.0,True,0.3493352785054524,100.0
4,3500,0.95,False,0,10000.0,True,0.6004538665501418,100.0
4,3500,0.95,False,0,10000.0,True,0.7953020672611615,100.0
4,3500,0.95,False,0,10000.0,True,16.297103163184353,100.0
4,3500,0.95,False,0,10000.0,True,0.4906416944027114,100.0
4,3500,0.95,False,0,10000.0,True,7.452594065100101,100.0
4,3500,0.95,False,0,10000.0,True,0.4738338417026853,100.0
4,3500,0.95,False,0,10000.0,True,0.2769545358823393,100.0
4,3500,0.95,False,0,10000.0,True,1.2877234531103454,100.0
4,3500,0.95,False,0,10000.0,True,0.5156048726985532,100.0
4,3500,0.95,False,0,10000.0,True,0.4783043365703179,100.0
4,3500,0.95,False,0,10000.0,True,0.370900444050001,100.0
4,3500,0.95,False,0,10000.0,True,1.9221064448577887,100.0
4,3500,0.95,False,0,10000.0,True,0.5141747879874572,100.0
4,3500,0.95,False,0,10000.0,True,1.2812341123476472,100.0
4,3500,0.95,False,0,10000.0,True,0.261578915181099,100.0
4,3500,0.95,False,0,10000.0,True,0.1092472707765068,100.0
4,3500,0.95,False,0,10000.0,True,0.6217764572946436,100.0
4,3500,0.95,False,0,10000.0,True,0.5336439283017995,100.0
4,3500,0.95,False,0,10000.0,True,0.1845027545495554,100.0
4,3500,0.95,False,0,10000.0,True,0.6428779451307918,100.0
4,3500,0.95,False,0,10000.0,True,1.040804224793689,100.0
4,3500,0.95,False,0,10000.0,True,0.1640199186172708,100.0
4,3500,0.95,False,0,10000.0,True,0.4799641847367581,100.0
4,3500,0.95,False,0,10000.0,True,0.3499149646188435,100.0
4,3500,0.95,False,0,10000.0,True,0.4845944731873999,100.0
4,3500,0.95,False,0,10000.0,True,20.8931487828432,100.0
4,3500,0.95,False,0,10000.0,True,0.5083905715070891,100.0
4,3500,0.95,False,0,10000.0,True,0.3375003146983886,100.0
4,3500,0.95,False,0,10000.0,True,1.6672535112791138,100.0
4,3500,0.95,False,0,10000.0,True,1.0672892523467397,100.0
4,3500,0.95,False,0,10000.0,True,0.2108921325225594,100.0
4,3500,0.95,False,0,10000.0,True,0.2256314926666611,100.0
4,3500,0.95,False,0,10000.0,True,1.1511149962806255,100.0
4,3500,0.95,False,0,10000.0,True,0.004767030585981,100.0
4,3500,0.95,False,0,10000.0,True,0.4456635945913092,100.0
4,3500,0.95,False,0,10000.0,True,0.9074914901057411,100.0
4,3500,0.95,False,0,10000.0,True,0.0688302133916636,100.0
4,3500,0.95,False,0,10000.0,True,5.871055126581496,100.0
4,3500,0.95,False,0,10000.0,True,0.2295501257854226,100.0
4,3500,0.95,False,0,10000.0,True,3.7410937205055177,100.0
4,3500,0.95,False,0,10000.0,True,0.4937344086473274,100.0
4,3500,0.95,False,0,10000.0,True,0.0774534550383805,100.0
4,3500,0.95,False,0,10000.0,True,0.4225303908791034,100.0
4,3500,0.95,False,0,10000.0,True,0.0792712356680453,100.0
4,3500,0.95,False,0,10000.0,True,6.468837751924156,100.0
4,3500,0.95,False,0,10000.0,True,0.849031814997204,100.0
4,3500,0.95,False,0,10000.0,True,3.3906114194583807,100.0
4,3500,0.95,False,0,10000.0,True,1.0348772507486783,100.0
4,3500,0.95,False,0,10000.0,True,0.4410409675964502,100.0
4,3500,0.95,False,0,10000.0,True,1.3614021656338338,100.0
4,3500,0.95,False,0,10000.0,True,8.612072259149784,100.0
4,3500,0.95,False,0,10000.0,True,1.520505939798042,100.0
4,3500,0.95,False,0,10000.0,True,0.099797788107061,100.0
4,3500,0.95,False,0,10000.0,True,0.7449425635253419,100.0
4,3500,0.95,False,0,10000.0,True,1.139831362054835,100.0
4,3500,0.95,False,0,10000.0,True,0.9876877267244312,100.0
4,3500,0.95,False,0,10000.0,True,11.04751783329928,100.0
4,3500,0.95,False,0,10000.0,True,2.3023295358035654,100.0
4,3500,0.95,False,0,10000.0,True,0.2961638634120334,100.0
4,3500,0.95,False,0,10000.0,True,1.6654018177900611,100.0
4,3500,0.95,False,0,10000.0,True,0.4345762871980696,100.0
4,3500,0.95,False,0,10000.0,True,4.924834105461258,100.0
4,3500,0.95,False,0,10000.0,True,1.0739975536426698,100.0
4,3500,0.95,False,0,10000.0,True,0.5758278861871702,100.0
4,3500,0.95,False,0,10000.0,True,2.1435114460918445,100.0
4,3500,0.95,False,0,10000.0,True,0.4837069457720702,100.0
4,3500,0.95,False,0,100000.0,True,0.7403042381780978,316.22776601683796
4,3500,0.95,False,0,100000.0,True,1.9922516378287671,316.22776601683796
4,3500,0.95,False,0,100000.0,True,1.770868926180185,316.22776601683796
4,3500,0.95,False,0,100000.0,True,7.08187980045108,316.22776601683796
4,3500,0.95,False,0,100000.0,True,0.738176089643801,316.22776601683796
4,3500,0.95,False,0,100000.0,True,11.102095000817217,316.22776601683796
4,3500,0.95,False,0,100000.0,True,1.321501688709077,316.22776601683796
4,3500,0.95,False,0,100000.0,True,1.8939301431256013,316.22776601683796
4,3500,0.95,False,0,100000.0,True,1.3155576605099668,316.22776601683796
4,3500,0.95,False,0,100000.0,True,0.2243594831486746,316.22776601683796
4,3500,0.95,False,0,100000.0,True,0.4049402734358267,316.22776601683796
4,3500,0.95,False,0,100000.0,True,4.828281995994615,316.22776601683796
4,3500,0.95,False,0,100000.0,True,1.071811030104385,316.22776601683796
4,3500,0.95,False,0,100000.0,True,7.391645317940942,316.22776601683796
4,3500,0.95,False,0,100000.0,True,1.0617747662975985,316.22776601683796
4,3500,0.95,False,0,100000.0,True,4.305034170389561,316.22776601683796
4,3500,0.95,False,0,100000.0,True,0.4751290875068896,316.22776601683796
4,3500,0.95,False,0,100000.0,True,1.630920286069497,316.22776601683796
4,3500,0.95,False,0,100000.0,True,0.1227203692192233,316.22776601683796
4,3500,0.95,False,0,100000.0,True,6.675415034616663,316.22776601683796
4,3500,0.95,False,0,100000.0,True,0.1406954781343188,316.22776601683796
4,3500,0.95,False,0,100000.0,True,12.050307686110187,316.22776601683796
4,3500,0.95,False,0,100000.0,True,0.9290712843475184,316.22776601683796
4,3500,0.95,False,0,100000.0,True,0.5282047504462071,316.22776601683796
4,3500,0.95,False,0,100000.0,True,7.787542640585002,316.22776601683796
4,3500,0.95,False,0,100000.0,True,2.8656769322881104,316.22776601683796
4,3500,0.95,False,0,100000.0,True,5.945098907530976,316.22776601683796
4,3500,0.95,False,0,100000.0,True,12.44947154978732,316.22776601683796
4,3500,0.95,False,0,100000.0,True,1.1128044214485016,316.22776601683796
4,3500,0.95,False,0,100000.0,True,1.2877129943633676,316.22776601683796
4,3500,0.95,False,0,100000.0,True,1.500092532084949,316.22776601683796
4,3500,0.95,False,0,100000.0,True,1.1555951243845923,316.22776601683796
4,3500,0.95,False,0,100000.0,True,1.3488670185802505,316.22776601683796
4,3500,0.95,False,0,100000.0,True,1.782010713773175,316.22776601683796
4,3500,0.95,False,0,100000.0,True,2.4208791879541707,316.22776601683796
4,3500,0.95,False,0,100000.0,True,0.0612622188435807,316.22776601683796
4,3500,0.95,False,0,100000.0,True,0.3453697086972624,316.22776601683796
4,3500,0.95,False,0,100000.0,True,1.195893032489181,316.22776601683796
4,3500,0.95,False,0,100000.0,True,1.3712618210056746,316.22776601683796
4,3500,0.95,False,0,100000.0,True,6.678749224097544,316.22776601683796
4,3500,0.95,False,0,100000.0,True,1.8719786957187097,316.22776601683796
4,3500,0.95,False,0,100000.0,True,0.0509059707934511,316.22776601683796
4,3500,0.95,False,0,100000.0,True,0.2207215129367155,316.22776601683796
4,3500,0.95,False,0,100000.0,True,0.454155724335763,316.22776601683796
4,3500,0.95,False,0,100000.0,True,1.8079471097323108,316.22776601683796
4,3500,0.95,False,0,100000.0,True,1.2951539300456716,316.22776601683796
4,3500,0.95,False,0,100000.0,True,0.0150235410777952,316.22776601683796
4,3500,0.95,False,0,100000.0,True,1.2014458210594938,316.22776601683796
4,3500,0.95,False,0,100000.0,True,1.2058855406827649,316.22776601683796
4,3500,0.95,False,0,100000.0,True,0.3971087813362715,316.22776601683796
4,3500,0.95,False,0,100000.0,True,9.308380009622894,316.22776601683796
4,3500,0.95,False,0,100000.0,True,5.893235213122509,316.22776601683796
4,3500,0.95,False,0,100000.0,True,1.4507397003430356,316.22776601683796
4,3500,0.95,False,0,100000.0,True,2.688742987637795,316.22776601683796
4,3500,0.95,False,0,100000.0,True,2.0963386368568706,316.22776601683796
4,3500,0.95,False,0,100000.0,True,1.0768226290565508,316.22776601683796
4,3500,0.95,False,0,100000.0,True,1.8071008884373825,316.22776601683796
4,3500,0.95,False,0,100000.0,True,8.648679841391825,316.22776601683796
4,3500,0.95,False,0,100000.0,True,1.8040456165344096,316.22776601683796
4,3500,0.95,False,0,100000.0,True,0.7309209827334637,316.22776601683796
4,3500,0.95,False,0,100000.0,True,5.748613677518279,316.22776601683796
4,3500,0.95,False,0,100000.0,True,1.548910077424381,316.22776601683796
4,3500,0.95,False,0,100000.0,True,9.160846877340347,316.22776601683796
4,3500,0.95,False,0,100000.0,True,4.835998705801771,316.22776601683796
4,3500,0.95,False,0,100000.0,True,1.9250137578941695,316.22776601683796
4,3500,0.95,False,0,100000.0,True,5.910098390773726,316.22776601683796
4,3500,0.95,False,0,100000.0,True,11.545995774801966,316.22776601683796
4,3500,0.95,False,0,100000.0,True,1.697347597925031,316.22776601683796
4,3500,0.95,False,0,100000.0,True,5.967476611901375,316.22776601683796
4,3500,0.95,False,0,100000.0,True,0.1222164170762027,316.22776601683796
4,3500,0.95,False,0,100000.0,True,5.330567747256168,316.22776601683796
4,3500,0.95,False,0,100000.0,True,3.780227003457583,316.22776601683796
4,3500,0.95,False,0,100000.0,True,0.5274519650654526,316.22776601683796
4,3500,0.95,False,0,100000.0,True,14.8834851865292,316.22776601683796
4,3500,0.95,False,0,100000.0,True,2.645031666940099,316.22776601683796
4,3500,0.95,False,0,100000.0,True,1.5956435172739774,316.22776601683796
4,3500,0.95,False,0,100000.0,True,0.6572683695444539,316.22776601683796
4,3500,0.95,False,0,100000.0,True,0.9841800071602904,316.22776601683796
4,3500,0.95,False,0,100000.0,True,4.849982490587717,316.22776601683796
4,3500,0.95,False,0,100000.0,True,0.8417259133900785,316.22776601683796
4,3500,0.95,False,0,100000.0,True,0.6317496770512463,316.22776601683796
4,3500,0.95,False,0,100000.0,True,1.696791620426097,316.22776601683796
4,3500,0.95,False,0,100000.0,True,5.084663903155082,316.22776601683796
4,3500,0.95,False,0,100000.0,True,1.1323598331934193,316.22776601683796
4,3500,0.95,False,0,100000.0,True,5.3493440357785005,316.22776601683796
4,3500,0.95,False,0,100000.0,True,143.83723458319278,316.22776601683796
4,3500,0.95,False,0,100000.0,True,5.287779760753665,316.22776601683796
4,3500,0.95,False,0,100000.0,True,3.1143198116837425,316.22776601683796
4,3500,0.95,False,0,100000.0,True,1.2395324992749297,316.22776601683796
4,3500,0.95,False,0,100000.0,True,2.553696517460537,316.22776601683796
4,3500,0.95,False,0,100000.0,True,6.050794507237839,316.22776601683796
4,3500,0.95,False,0,100000.0,True,1.982668577407182,316.22776601683796
4,3500,0.95,False,0,100000.0,True,1.4978611684991137,316.22776601683796
4,3500,0.95,False,0,100000.0,True,0.2467777338950441,316.22776601683796
4,3500,0.95,False,0,100000.0,True,6.278430300419359,316.22776601683796
4,3500,0.95,False,0,100000.0,True,4.910684786312487,316.22776601683796
4,3500,0.95,False,0,100000.0,True,4.758752078658858,316.22776601683796
4,3500,0.95,False,0,100000.0,True,0.1046425250816227,316.22776601683796
4,3500,0.95,False,0,100000.0,True,0.9884579235929608,316.22776601683796
4,3500,0.95,False,0,100000.0,True,3.51438304034437,316.22776601683796
4,3500,0.95,False,0,100000.0,True,4.778968791412694,316.22776601683796
4,3500,0.95,False,0,100000.0,True,0.0229083139295482,316.22776601683796
4,3500,0.95,False,0,100000.0,True,0.2097939476889569,316.22776601683796
4,3500,0.95,False,0,100000.0,True,4.118859374654534,316.22776601683796
4,3500,0.95,False,0,100000.0,True,46.8872571746175,316.22776601683796
4,3500,0.95,False,0,100000.0,True,1.5498230914047326,316.22776601683796
4,3500,0.95,False,0,100000.0,True,2.024355072595405,316.22776601683796
4,3500,0.95,False,0,100000.0,True,0.5548595169424004,316.22776601683796
4,3500,0.95,False,0,100000.0,True,1.7670814656516711,316.22776601683796
4,3500,0.95,False,0,100000.0,True,1.7164054285117345,316.22776601683796
4,3500,0.95,False,0,100000.0,True,0.2283025710490562,316.22776601683796
4,3500,0.95,False,0,100000.0,True,0.7955215798573363,316.22776601683796
4,3500,0.95,False,0,100000.0,True,2.373243136933951,316.22776601683796
4,3500,0.95,False,0,100000.0,True,3.473972056199024,316.22776601683796
4,3500,0.95,False,0,100000.0,True,1.5163376759574874,316.22776601683796
4,3500,0.95,False,0,100000.0,True,1.098789825197861,316.22776601683796
4,3500,0.95,False,0,100000.0,True,1.228236131808799,316.22776601683796
4,3500,0.95,False,0,100000.0,True,1.314716871882105,316.22776601683796
4,3500,0.95,False,0,100000.0,True,0.2415699029375559,316.22776601683796
4,3500,0.95,False,0,100000.0,True,36.39471799263434,316.22776601683796
4,3500,0.95,False,0,100000.0,True,4.51860556178816,316.22776601683796
4,3500,0.95,False,0,100000.0,True,4.65924612998738,316.22776601683796
4,3500,0.95,False,0,100000.0,True,0.5003358128076485,316.22776601683796
4,3500,0.95,False,0,100000.0,True,68.50932874078117,316.22776601683796
4,3500,0.95,False,0,100000.0,True,1.3148557162808032,316.22776601683796
4,3500,0.95,False,0,100000.0,True,2.173585560089556,316.22776601683796
4,3500,0.95,False,0,100000.0,True,2.571925424028187,316.22776601683796
4,3500,0.95,False,0,100000.0,True,4.486802558960591,316.22776601683796
4,3500,0.95,False,0,100000.0,True,4.349742133794216,316.22776601683796
4,3500,0.95,False,0,100000.0,True,0.2076916136503341,316.22776601683796
4,3500,0.95,False,0,100000.0,True,0.7843959338431006,316.22776601683796
4,3500,0.95,False,0,100000.0,True,0.4412841106884002,316.22776601683796
4,3500,0.95,False,0,100000.0,True,10.348469773570258,316.22776601683796
4,3500,0.95,False,0,100000.0,True,2.2840114736377477,316.22776601683796
4,3500,0.95,False,0,100000.0,True,0.6137198116710714,316.22776601683796
4,3500,0.95,False,0,100000.0,True,2.2154480165036645,316.22776601683796
4,3500,0.95,False,0,100000.0,True,1.7660101714270129,316.22776601683796
4,3500,0.95,False,0,100000.0,True,1.0491752283577682,316.22776601683796
4,3500,0.95,False,0,100000.0,True,2.793033791035171,316.22776601683796
4,3500,0.95,False,0,100000.0,True,1.0543701571214434,316.22776601683796
4,3500,0.95,False,0,100000.0,True,6.855603549314598,316.22776601683796
4,3500,0.95,False,0,100000.0,True,1.1668321322318516,316.22776601683796
4,3500,0.95,False,0,100000.0,True,1.6526068192860208,316.22776601683796
4,3500,0.95,False,0,100000.0,True,0.031521943795667,316.22776601683796
4,3500,0.95,False,0,100000.0,True,0.3171774847242012,316.22776601683796
4,3500,0.95,False,0,100000.0,True,1.1497824120657398,316.22776601683796
4,3500,0.95,False,0,100000.0,True,6.080286498825004,316.22776601683796
4,3500,0.95,False,0,100000.0,True,0.6195856529341377,316.22776601683796
4,3500,0.95,False,0,100000.0,True,4.118472009013509,316.22776601683796
4,3500,0.95,False,0,100000.0,True,1.1915165692454668,316.22776601683796
4,3500,0.95,False,0,1000000.0,True,2.092860242182006,1000.0
4,3500,0.95,False,0,1000000.0,True,1.260935007361347,1000.0
4,3500,0.95,False,0,1000000.0,True,2.500276241724805,1000.0
4,3500,0.95,False,0,1000000.0,True,1.578518543010972,1000.0
4,3500,0.95,False,0,1000000.0,True,15.942492299859085,1000.0
4,3500,0.95,False,0,1000000.0,True,14.723438331642951,1000.0
4,3500,0.95,False,0,1000000.0,True,19.135619508745748,1000.0
4,3500,0.95,False,0,1000000.0,True,6.338796690450863,1000.0
4,3500,0.95,False,0,1000000.0,True,8.012702569654252,1000.0
4,3500,0.95,False,0,1000000.0,True,2.482093142469921,1000.0
4,3500,0.95,False,0,1000000.0,True,15.726082266240944,1000.0
4,3500,0.95,False,0,1000000.0,True,3.578968168854999,1000.0
4,3500,0.95,False,0,1000000.0,True,6.428970620513525,1000.0
4,3500,0.95,False,0,1000000.0,True,12.822986167452363,1000.0
4,3500,0.95,False,0,1000000.0,True,0.1872347368673388,1000.0
4,3500,0.95,False,0,1000000.0,True,7.916195004736032,1000.0
4,3500,0.95,False,0,1000000.0,True,0.4689238453773612,1000.0
4,3500,0.95,False,0,1000000.0,True,9.868174972696636,1000.0
4,3500,0.95,False,0,1000000.0,True,6.958663090951632,1000.0
4,3500,0.95,False,0,1000000.0,True,4.517454024603666,1000.0
4,3500,0.95,False,0,1000000.0,True,4.3990356484412345,1000.0
4,3500,0.95,False,0,1000000.0,True,4.063107170462999,1000.0
4,3500,0.95,False,0,1000000.0,True,11.808217756903062,1000.0
4,3500,0.95,False,0,1000000.0,True,6.614472405217782,1000.0
4,3500,0.95,False,0,1000000.0,True,151.20288156915035,1000.0
4,3500,0.95,False,0,1000000.0,True,18.012381105250725,1000.0
4,3500,0.95,False,0,1000000.0,True,3.2470613643517936,1000.0
4,3500,0.95,False,0,1000000.0,True,3.218807365549594,1000.0
4,3500,0.95,False,0,1000000.0,True,20.851894970386468,1000.0
4,3500,0.95,False,0,1000000.0,True,3.987255332292378,1000.0
4,3500,0.95,False,0,1000000.0,True,13.483868994591552,1000.0
4,3500,0.95,False,0,1000000.0,True,5.6765697389139405,1000.0
4,3500,0.95,False,0,1000000.0,True,6.326448114069315,1000.0
4,3500,0.95,False,0,1000000.0,True,19.78203202913291,1000.0
4,3500,0.95,False,0,1000000.0,True,14.477541753441429,1000.0
4,3500,0.95,False,0,1000000.0,True,9.874689206730864,1000.0
4,3500,0.95,False,0,1000000.0,True,11.195986554835557,1000.0
4,3500,0.95,False,0,1000000.0,True,6.885722049387979,1000.0
4,3500,0.95,False,0,1000000.0,True,30.281946078017228,1000.0
