k,consistency_thresh,method_thresh,prune,max_time_offset,std,success_rate,theta_error
4,3500,inf,False,0,750,True,0.6298864957325794
4,3500,inf,False,0,750,True,1.8792734628437557
4,3500,inf,False,0,750,True,3.6435547504399537
4,3500,inf,False,0,750,True,8.662619796786885
4,3500,inf,False,0,750,True,1.819892357216057
4,3500,inf,False,0,750,True,7.598201422410632
4,3500,inf,False,0,750,True,1.4644365098559788
4,3500,inf,False,0,750,True,29.47937931590119
4,3500,inf,False,0,750,True,0.3945929185681507
4,3500,inf,False,0,750,True,83.96072675623935
4,3500,inf,False,0,750,True,25.063608226747085
4,3500,inf,False,0,750,True,5.684824974584881
4,3500,inf,False,0,750,True,2.519759172300155
4,3500,inf,False,0,750,True,21.915775884502175
4,3500,inf,False,0,750,True,0.8255428340379929
4,3500,inf,False,0,750,True,0.14556048655256149
4,3500,inf,False,0,750,True,5.102399604528095
4,3500,inf,False,0,750,True,1.5235026803513172
4,3500,inf,False,0,750,True,3.407003364088445
4,3500,inf,False,0,750,True,4.332630502209682
4,3500,inf,False,0,750,True,37.88913813831441
4,3500,inf,False,0,750,True,0.15630954923045692
4,3500,inf,False,0,750,True,10.290741694170563
4,3500,inf,False,0,750,True,12.298560972875066
4,3500,inf,False,0,750,True,8.944046897604018
4,3500,inf,False,0,750,True,4.524144683430286
4,3500,inf,False,0,750,True,4.7545229255617585
4,3500,inf,False,0,750,True,1.3626206025041085
4,3500,inf,False,0,750,True,3.448374196028084
4,3500,inf,False,0,750,True,1.1251130060866643
4,3500,inf,False,0,750,True,9.989698592167144
4,3500,inf,False,0,750,True,1.5504805914948854
4,3500,inf,False,0,750,True,10.603662011452148
4,3500,inf,False,0,750,True,6.196913349105984
4,3500,inf,False,0,750,True,3.339279771183066
4,3500,inf,False,0,750,True,3.245852757629656
4,3500,inf,False,0,750,True,3.929831646389508
4,3500,inf,False,0,750,True,2.1259996005700685
4,3500,inf,False,0,750,True,5.640402117360072
4,3500,inf,False,0,750,True,2.748496774403879
4,3500,inf,False,0,750,True,2.9029286232642733
4,3500,inf,False,0,750,True,1.2616169638595949
4,3500,inf,False,0,750,True,7.3043051994126955
4,3500,inf,False,0,750,True,0.4812711056337946
4,3500,inf,False,0,750,True,6.090078585921355
4,3500,inf,False,0,750,True,4.396261286800495
4,3500,inf,False,0,750,True,8.702090445699824
4,3500,inf,False,0,750,True,4.66921115091187
4,3500,inf,False,0,750,True,4.78914313621101
4,3500,inf,False,0,750,True,4.916118099273042
4,3500,inf,False,0,750,True,8.236619626924522
4,3500,inf,False,0,750,True,21.5367884837343
4,3500,inf,False,0,750,True,0.8528167030581244
